ano_eleicao,cenario_rotulo,candidato,previsto,modelo,ano_treino_max
2026,Primeiro turno 2026 - agosto/setembro com Renan,Wilson Grassi,0.0,baseline_pesquisa,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Flávio Bolsonaro,42.9545,baseline_pesquisa,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Lula,46.9318,baseline_pesquisa,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Romeu Zema,3.4090999999999996,baseline_pesquisa,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Ronaldo Caiado,4.0909,baseline_pesquisa,2022
2026,Primeiro turno 2026 - cenario reduzido,Lula,46.6173,baseline_pesquisa,2022
2026,Primeiro turno 2026 - cenario reduzido,Romeu Zema,1.4799,baseline_pesquisa,2022
2026,Primeiro turno 2026 - cenario reduzido,Ronaldo Caiado,4.9683,baseline_pesquisa,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Flávio Bolsonaro,28.409099999999995,baseline_ajustado,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Lula,38.6364,baseline_ajustado,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Romeu Zema,4.5455,baseline_ajustado,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Ronaldo Caiado,6.818200000000001,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Augusto Cury,7.209618694716971,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Flávio Bolsonaro,38.151988572298166,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Lula,43.42743086363952,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Romeu Zema,1.879640009073617,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Ronaldo Caiado,5.007963534796608,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Augusto Cury,2.439,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Flávio Bolsonaro,37.8049,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Lula,46.3415,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Romeu Zema,2.439,baseline_ajustado,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Ronaldo Caiado,4.878,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Augusto Cury,8.303543774138907,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Clariana Barão,0.17074302304957634,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Edmilson Costa,1.0417,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Flávio Bolsonaro,37.65654261321178,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Hertz Dias,1.0417,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Lula,41.753370566877614,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Pablo Marçal,1.4785428635748996,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Renan Santos,5.063863100352069,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Romeu Zema,1.6500072388845466,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Ronaldo Caiado,1.535457204591425,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Rui Costa Pimenta,0.45469337587213304,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Samara Martins,0.5691997609979441,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Wilson Grassi,0.0,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Augusto Cury,5.070688553143966,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Clariana Barão,0.0,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Edmilson Costa,0.0,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Flávio Bolsonaro,42.05893958793082,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Hertz Dias,0.0,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Lula,44.448502220346235,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Renan Santos,7.1727843047477995,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Romeu Zema,1.9336485137016006,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Ronaldo Caiado,3.131790719058625,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Rui Costa Pimenta,0.7246937490858902,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Samara Martins,1.8484223163841804,baseline_ajustado,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Wilson Grassi,0.0,baseline_ajustado,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Flávio Bolsonaro,44.276190322580646,baseline_ajustado,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Lula,48.253490322580646,baseline_ajustado,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Romeu Zema,4.730790322580646,baseline_ajustado,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Ronaldo Caiado,5.412590322580646,baseline_ajustado,2022
2026,Primeiro turno 2026 - cenario reduzido,Lula,46.6173,baseline_ajustado,2022
2026,Primeiro turno 2026 - cenario reduzido,Romeu Zema,1.4799,baseline_ajustado,2022
2026,Primeiro turno 2026 - cenario reduzido,Ronaldo Caiado,4.9683,baseline_ajustado,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Flávio Bolsonaro,28.409099999999995,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Lula,38.6364,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Romeu Zema,4.5455,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Ronaldo Caiado,6.818200000000001,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Augusto Cury,7.209618694716971,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Flávio Bolsonaro,38.151988572298166,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Lula,43.712632310403066,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Romeu Zema,1.879640009073617,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Ronaldo Caiado,5.007963534796608,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Augusto Cury,2.439,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Flávio Bolsonaro,37.8049,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Lula,46.3415,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Romeu Zema,2.439,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Ronaldo Caiado,4.878,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Augusto Cury,8.303543774138907,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Clariana Barão,0.17074302304957634,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Edmilson Costa,1.0417,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Flávio Bolsonaro,37.65654261321178,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Hertz Dias,1.0417,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Lula,41.753370566877614,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Pablo Marçal,1.4785428635748996,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Renan Santos,5.063863100352069,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Romeu Zema,1.6500072388845466,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Ronaldo Caiado,1.535457204591425,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Rui Costa Pimenta,0.45469337587213304,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Samara Martins,0.5691997609979441,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Wilson Grassi,0.0,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Augusto Cury,5.070688553143966,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Clariana Barão,0.0,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Edmilson Costa,0.0,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Flávio Bolsonaro,42.05893958793082,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Hertz Dias,0.0,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Lula,44.60779954360731,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Renan Santos,7.1727843047477995,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Romeu Zema,1.9336485137016006,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Ronaldo Caiado,3.131790719058625,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Rui Costa Pimenta,0.7246937490858902,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Samara Martins,1.8484223163841804,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Wilson Grassi,0.0,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Flávio Bolsonaro,44.276190322580646,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Lula,50.753144444444445,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Romeu Zema,4.730790322580646,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Ronaldo Caiado,5.412590322580646,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - cenario reduzido,Lula,46.6173,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - cenario reduzido,Romeu Zema,1.4799,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - cenario reduzido,Ronaldo Caiado,4.9683,baseline_efeito_casa,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Flávio Bolsonaro,30.004370973211106,inferencial_ols,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Lula,48.31080725458319,inferencial_ols,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Romeu Zema,10.366076314170641,inferencial_ols,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Ronaldo Caiado,12.23637049742888,inferencial_ols,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Augusto Cury,6.19292823961371,inferencial_ols,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Flávio Bolsonaro,31.6566209391627,inferencial_ols,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Lula,45.88797882531027,inferencial_ols,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Romeu Zema,1.8066792262599254,inferencial_ols,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Ronaldo Caiado,4.38109964844922,inferencial_ols,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Augusto Cury,3.2026662569283584,inferencial_ols,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Flávio Bolsonaro,32.30665580930768,inferencial_ols,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Lula,49.22174858927847,inferencial_ols,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Romeu Zema,3.2026662569283584,inferencial_ols,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Ronaldo Caiado,5.209815248421666,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Augusto Cury,7.086230202121875,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Clariana Barão,0.39342871562537607,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Edmilson Costa,1.2942255799409164,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Flávio Bolsonaro,31.24196698652095,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Hertz Dias,1.2942255799409164,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Lula,44.503396795905516,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Pablo Marçal,1.4696686217284969,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Renan Santos,4.420169604683743,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Romeu Zema,1.6107733974479672,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Ronaldo Caiado,1.5165056705898439,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Rui Costa Pimenta,0.6271026247282724,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Samara Martins,0.7213344309705092,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Wilson Grassi,0.2529175690413353,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Augusto Cury,3.5188381118548744,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Clariana Barão,0.0,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Edmilson Costa,0.0,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Flávio Bolsonaro,33.95792411496013,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Hertz Dias,0.0,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Lula,45.81437816880584,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Renan Santos,5.2487353516474125,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Romeu Zema,0.9372445278282776,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Ronaldo Caiado,1.9232428546621934,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Rui Costa Pimenta,0.5139843629635397,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Samara Martins,1.1758780048321107,inferencial_ols,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Wilson Grassi,0.0,inferencial_ols,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Flávio Bolsonaro,39.57772111525498,inferencial_ols,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Lula,52.740786672218206,inferencial_ols,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Romeu Zema,7.034256692048969,inferencial_ols,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Ronaldo Caiado,7.595336717633282,inferencial_ols,2022
2026,Primeiro turno 2026 - cenario reduzido,Lula,58.92290738339319,inferencial_ols,2022
2026,Primeiro turno 2026 - cenario reduzido,Romeu Zema,11.887577289831475,inferencial_ols,2022
2026,Primeiro turno 2026 - cenario reduzido,Ronaldo Caiado,14.758318799435926,inferencial_ols,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Flávio Bolsonaro,21.04856993563616,ridge,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Lula,46.52127617302798,ridge,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Romeu Zema,4.7503567590800095,ridge,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Ronaldo Caiado,6.302551276519089,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Augusto Cury,2.8415891258156356,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Flávio Bolsonaro,23.974416547188266,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Lula,46.065133790644076,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Romeu Zema,0.0,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Ronaldo Caiado,1.3379163715938573,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Augusto Cury,0.24182183109530087,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Flávio Bolsonaro,24.39580435597701,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Lula,48.71380681784445,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Romeu Zema,0.24182183109530087,ridge,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Ronaldo Caiado,1.907594888706914,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Augusto Cury,3.6375023443928725,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Clariana Barão,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Edmilson Costa,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Flávio Bolsonaro,23.684831014434906,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Hertz Dias,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Lula,44.97058556456777,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Pablo Marçal,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Renan Santos,1.4248853777429582,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Romeu Zema,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Ronaldo Caiado,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Rui Costa Pimenta,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Samara Martins,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Wilson Grassi,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Augusto Cury,1.189523354114645,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Clariana Barão,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Edmilson Costa,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Flávio Bolsonaro,26.08901892405375,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Hertz Dias,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Lula,46.20875601853529,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Renan Santos,2.2626894634628263,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Romeu Zema,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Ronaldo Caiado,0.33300666601369,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Rui Costa Pimenta,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Samara Martins,0.0,ridge,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Wilson Grassi,0.0,ridge,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Flávio Bolsonaro,29.696174526084533,ridge,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Lula,50.90029461748513,ridge,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Romeu Zema,2.687703073655573,ridge,2022
2026,Primeiro turno 2026 - alternativa com Tarcisio,Ronaldo Caiado,3.153354599149463,ridge,2022
2026,Primeiro turno 2026 - cenario reduzido,Lula,54.71905594234847,ridge,2022
2026,Primeiro turno 2026 - cenario reduzido,Romeu Zema,5.403666630529795,ridge,2022
2026,Primeiro turno 2026 - cenario reduzido,Ronaldo Caiado,7.7861523763979115,ridge,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Flávio Bolsonaro,16.74461724001622,huber,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Lula,44.978550267528426,huber,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Romeu Zema,2.9911744264403453,huber,2022
2026,Primeiro turno 2026 - 2025 com Freitas/Gomes,Ronaldo Caiado,4.301012400694606,huber,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Augusto Cury,5.478927113443549,huber,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Flávio Bolsonaro,23.312117186518257,huber,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Lula,48.692118208088296,huber,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Romeu Zema,2.4070705180189638,huber,2022
2026,Primeiro turno 2026 - Lula vs Flavio,Ronaldo Caiado,4.210034811478259,huber,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Augusto Cury,3.2610326072360145,huber,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Flávio Bolsonaro,23.64366067679145,huber,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Lula,50.903183063624425,huber,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Romeu Zema,3.2610326072360145,huber,2022
2026,Primeiro turno 2026 - Lula vs Flavio ampliado,Ronaldo Caiado,4.666715195877778,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Augusto Cury,6.035017005240105,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Clariana Barão,1.3477942038055348,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Edmilson Costa,1.835477175613839,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Flávio Bolsonaro,22.952195927957042,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Hertz Dias,1.835477175613839,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Lula,47.65291951894322,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Pablo Marçal,2.101525841876433,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Renan Santos,4.167873620286696,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Romeu Zema,2.2003468697342057,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Ronaldo Caiado,2.134327604160546,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Rui Costa Pimenta,1.5114449077831311,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Samara Martins,1.5774390167866803,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Marcal,Wilson Grassi,1.2493889169531989,huber,2022
2026,Primeiro turno 2026 - agosto/setembro com Renan,Augusto Cury,4.149070797267365,huber,2022
